"","year","site_id","soil_id","yield","upper_60_clay_ave","upper_60_sand_ave","upper_60_silt_ave","upper_60_soc_ave","planting_date","precip","sandclayratio"
"7962",1990,0,5273,0,190.583333333333,638.666666666667,171.083333333333,36.25,"8/21",126.01,3.35111499781373
"7963",2007,0,5960,0,386.25,261.416666666667,352.083333333333,68.4166666666667,"8/16",190.08,0.67680690399137
"7964",2001,4,4600,3.40390885671667,362.25,322.916666666667,315.166666666667,75.6666666666667,"8/21",347.69,0.891419369680239
"7965",1994,6,2975,0.389471898603288,207.75,659.25,132.916666666667,148.166666666667,"8/21",216.54,3.17328519855596
"7966",2019,4,4909,3.89789690467541,181.583333333333,660.416666666667,157.916666666667,37.6666666666667,"8/6",495.67,3.6369894446994
"7967",1983,0,5009,0,257.75,536.166666666667,206.083333333333,69.5,"8/11",127.11,2.08018105399289
"7968",1999,0,5798,0.448956806255725,140.25,764,96.25,45.5,"7/16",230.07,5.44741532976827
"7969",2007,6,2012,2.4832964819354,116.833333333333,839,44.6666666666667,58.25,"7/26",353.67,7.1811697574893
"7970",2008,3,3021,4.582271170286,288.083333333333,442.5,269.166666666667,93.25,"7/21",767.71,1.53601388487128
"7971",1985,3,3669,4.60134534224029,235.75,562.583333333333,201.75,59.6666666666667,"8/11",468.06,2.38635560268646
"7972",2008,3,3438,4.69942714118308,270.666666666667,478.416666666667,250.916666666667,63.6666666666667,"8/6",628.75,1.76754926108374
"7973",2000,0,5912,0.0742131738402218,333.083333333333,350,316.833333333333,70.5,"7/21",249.41,1.0507880910683
"7974",1997,6,2390,0.37682562240416,119.583333333333,810.083333333333,69.5833333333333,47.25,"8/1",256.9,6.77421602787456
"7975",1989,0,5024,0.552506421845363,247.166666666667,573,179.833333333333,66.3333333333333,"7/16",317.82,2.31827376938638
"7976",2019,4,4591,1.24130132919264,281.583333333333,474.166666666667,244.25,67.5833333333333,"7/21",454.95,1.68393015685114
"7977",1995,0,5360,0.291863217862765,196.583333333333,622.333333333333,181.083333333333,46.4166666666667,"8/11",212.28,3.16574819838915
"7978",1984,0,5681,0,207.333333333333,609.416666666667,183.25,40.0833333333333,"8/11",127.33,2.93930868167203
"7979",2007,4,4345,3.39192963634368,330.333333333333,393.75,275.5,76.4166666666667,"7/16",520.81,1.19197780020182
"7980",2016,3,3744,4.64499299773408,258.25,529.833333333333,211.666666666667,89,"7/16",769.08,2.05162955792191
"7981",2015,6,2273,3.05043407274805,243.333333333333,560.416666666667,196.25,66.0833333333333,"7/21",389.53,2.30308219178082
"7982",1990,6,2105,1.34608433695631,106.333333333333,792.5,101.166666666667,43.9166666666667,"7/26",284.5,7.45297805642633
"7983",1997,3,3087,4.59863846578829,277.083333333333,495.5,226.916666666667,74.4166666666667,"8/21",498.17,1.78827067669173
"7984",2018,6,2072,0.477016455802881,221.833333333333,599.333333333333,178.833333333333,86.5833333333333,"7/16",324.69,2.70172802404207
"7985",1998,3,3483,4.31020057636156,263.583333333333,484.75,252.416666666667,82,"8/21",459.11,1.83907682579829
"7986",1988,4,4132,3.80164897201206,326.916666666667,379.583333333333,293.666666666667,54.1666666666667,"8/1",405.61,1.16110119806271
"7987",2012,6,2015,2.97644871699159,100.833333333333,819.75,79.25,50,"8/6",314.46,8.1297520661157
"7988",2012,4,4387,3.70283506015253,319,365.416666666667,315.666666666667,50.25,"8/6",593.01,1.14550679205852
"7989",2010,3,3528,4.77014801466144,262.833333333333,513,224.166666666667,146.166666666667,"8/6",590.13,1.95180722891566
"7990",2008,6,2786,2.36939954758757,223.583333333333,606.833333333333,170.166666666667,53.3333333333333,"8/16",300.26,2.71412597838241
"7991",2010,6,2216,1.2030701213688,229.416666666667,632.333333333333,138.25,68.1666666666667,"8/16",338.94,2.75626589175445
"7992",1998,6,2909,1.95389036468284,131.833333333333,748.166666666667,119.916666666667,45.9166666666667,"8/1",283.37,5.67509481668774
"7993",1987,0,5177,0,171.083333333333,637.833333333333,191,39.75,"7/16",232.05,3.72820263029713
"7994",2007,0,5444,2.06860461995449,187.083333333333,672.833333333333,140.833333333333,30.75,"7/16",319.42,3.59643652561247
"7995",2015,6,2609,3.74457532574854,194.833333333333,668.833333333333,135.833333333333,48,"7/26",406.61,3.43284858853721
"7996",1985,3,3885,4.58030062388278,222.333333333333,599.833333333333,177.666666666667,95.9166666666667,"7/16",626.84,2.69790104947526
"7997",2001,0,5255,0,257.5,538.583333333333,203.916666666667,51.75,"7/26",222.24,2.0915857605178
"7998",2002,0,5663,0,200.583333333333,619.916666666667,179.5,44.8333333333333,"8/21",212.33,3.0905691732447
"7999",2004,6,2546,0.713150240475774,127,808,65,45.8333333333333,"8/16",226.99,6.36220472440945
"8000",2008,6,2378,1.24267918582709,175.833333333333,683.5,140.25,71.3333333333333,"7/26",331.59,3.88720379146919
"8001",2005,0,5366,0.149788954764806,149.5,732.583333333333,118.333333333333,25.5,"7/26",253.92,4.90022296544036
"8002",2014,6,2822,0.0116584285989988,105,806.583333333333,88.25,49.9166666666667,"8/21",197.34,7.68174603174603
"8003",1987,0,5759,0,243.916666666667,571.083333333333,185.25,73.5,"8/1",223.22,2.34130509053639
"8004",2009,6,2534,1.11688833566642,134.083333333333,760.75,105.166666666667,71.4166666666667,"8/21",245.44,5.67371037911746
"8005",2007,4,4276,3.83673683941723,235.916666666667,569.5,194.75,66.5833333333333,"8/1",440.18,2.4139879901095
"8006",1987,6,2141,2.12094745135613,121.833333333333,767.083333333333,111.25,58.8333333333333,"8/1",348.24,6.29616963064296
"8007",2012,6,2516,0.831499155344206,164.666666666667,672.083333333333,162.916666666667,104.833333333333,"8/21",269.78,4.08147773279352
"8008",1986,0,5981,0.0115230979421858,297.333333333333,358.75,344.333333333333,93.75,"8/11",201.45,1.20655829596413
"8009",1993,3,3246,4.721636258945,272.083333333333,482.666666666667,245.5,102.416666666667,"7/21",665.13,1.7739663093415
"8010",1987,0,5363,0,160.916666666667,688.75,150.833333333333,37.0833333333333,"8/21",197.72,4.28016571724495
"8011",2009,4,4759,3.58720943897448,286.166666666667,475.416666666667,238.25,66.5833333333333,"8/16",430.38,1.66132789749563
"8012",1996,6,2627,0,219,615.583333333333,165.416666666667,50,"7/26",192.51,2.81088280060883
"8013",2018,3,3135,3.36935125777904,258,479,263,80.6666666666667,"7/16",738.23,1.85658914728682
"8014",1987,6,2543,0.320212613297665,215.583333333333,575.5,209.083333333333,265.25,"8/21",258.41,2.66950135291844
"8015",1989,0,5174,0.352113650033066,189.833333333333,640,169.916666666667,36.0833333333333,"8/1",302.9,3.37137840210711
"8016",2012,6,2912,1.0306265458448,108.25,786.833333333333,104.416666666667,46.1666666666667,"8/21",269.78,7.26866820631255
"8017",1986,4,4936,1.95869580710502,177,680.666666666667,142.583333333333,36.0833333333333,"7/16",394.75,3.84557438794727
"8018",2018,0,5951,0.0125093503296552,308.333333333333,340.833333333333,350.833333333333,73.4166666666667,"8/16",221.99,1.10540540540541
"8019",2000,6,2753,0.418291660982159,228.833333333333,622.416666666667,148.833333333333,49.3333333333333,"8/21",264.59,2.71995630007283
"8020",1996,0,5891,0.0593294867568337,143,665.25,191.916666666667,40.25,"8/1",186.51,4.6520979020979
"8021",2008,0,5420,0.440820836409679,156.833333333333,659.083333333333,183.583333333333,45.8333333333333,"8/11",235.12,4.20244420828905
"8022",2012,3,3813,4.34275721503214,272.583333333333,486.666666666667,240.25,119.25,"8/16",440.04,1.78538673188627
"8023",2016,0,5357,2.04869484177397,153.916666666667,714.666666666667,131.416666666667,30.4166666666667,"7/16",320.91,4.64320519761776
"8024",2016,4,4624,4.19483569854484,291.25,442.25,266.25,84.6666666666667,"7/21",564.46,1.51845493562232
"8025",1986,4,4897,1.92174963502931,205.5,593.916666666667,200.583333333333,40.5,"7/26",427.74,2.89010543390105
"8026",1994,6,2900,4.02562552204347,135.75,716.25,147.5,40.5,"8/1",358.31,5.27624309392265
"8027",1986,4,4588,4.10092346380602,303.916666666667,404.166666666667,291.833333333333,60,"8/11",395.6,1.32986015903482
"8028",1983,6,2888,0.31892405404632,104.583333333333,843,51.9166666666667,44.5,"8/1",210.62,8.0605577689243
"8029",1984,0,5876,0,159.666666666667,703.916666666667,136.25,45.1666666666667,"8/16",130.82,4.40866388308977
"8030",1999,3,3759,4.6912103635922,268.666666666667,494.5,237.583333333333,87.9166666666667,"7/26",748.95,1.84057071960298
"8031",1989,4,4012,4.42816002068193,321.333333333333,345.166666666667,332.75,53.9166666666667,"8/6",552.16,1.07417012448133
"8032",2019,0,5879,0,294.5,479.583333333333,225.916666666667,46.9166666666667,"8/16",234,1.62846632710809
"8033",2006,0,5534,0,166.833333333333,642.75,190.666666666667,42.5,"8/1",154.12,3.85264735264735
"8034",1989,4,4258,4.4253319556219,281.333333333333,470.333333333333,247.583333333333,48.6666666666667,"8/6",552.16,1.6718009478673
"8035",1999,4,4627,0.986489211350899,283.083333333333,399.833333333333,317.083333333333,55.3333333333333,"7/16",540.35,1.41242272593465
"8036",1992,3,3282,4.59577990484763,294.666666666667,456.416666666667,248.916666666667,80.5,"8/6",559.3,1.54892533936652
"8037",1989,4,4072,4.42311251003773,309.416666666667,439,251.416666666667,80.8333333333333,"8/6",552.16,1.41879881497441
"8038",1995,0,5888,0,179.583333333333,667.083333333333,153.333333333333,28.6666666666667,"8/16",177.05,3.71461716937355
"8039",1996,4,4477,3.45582188273707,296.25,468.583333333333,235.416666666667,70.0833333333333,"7/16",631.44,1.5817158931083
"8040",1997,4,4975,2.00843697523438,181.333333333333,648.166666666667,170.5,35.3333333333333,"7/21",467.63,3.57444852941176
"8041",2004,3,3195,3.86676974289412,249.583333333333,479.25,270.666666666667,76.4166666666667,"8/6",523.27,1.92020033388982
"8042",1997,0,5525,0.0642582774398166,192.75,614.416666666667,193,39.4166666666667,"8/1",200.26,3.18763510592304
"8043",2010,4,4465,4.00519808628246,301.833333333333,461.083333333333,237.833333333333,81.3333333333333,"7/16",652.12,1.52760905577029
"8044",1991,4,4459,2.96906268892565,289.916666666667,418.833333333333,290.75,72.4166666666667,"7/21",418.95,1.44466800804829
"8045",2016,4,4471,4.13564177061527,308.916666666667,370.833333333333,320.083333333333,83.5833333333333,"8/11",480.46,1.20043161586188
"8046",2019,4,4390,0.211639470485357,321.666666666667,392.916666666667,285.666666666667,88.8333333333333,"7/16",434.48,1.22150259067358
"8047",2009,3,3039,4.73993640859125,210.833333333333,626.333333333333,162.833333333333,62.0833333333333,"8/6",752.81,2.97075098814229
"8048",1986,4,4024,1.92172432985436,328.666666666667,397.083333333333,274.083333333333,43.4166666666667,"7/26",427.74,1.20816430020284
"8049",1999,3,3177,4.77616054559031,244.833333333333,551.75,203.5,88.8333333333333,"8/11",736.64,2.25357385976855
"8050",2013,3,3624,4.52305682443626,250.916666666667,494.083333333333,255.25,103.5,"8/1",569,1.96911325141149
"8051",1982,3,3255,3.81121132288762,253,527.083333333333,219.416666666667,301.666666666667,"7/26",445.28,2.08333333333333
"8052",1989,4,4060,4.16797319265506,263.25,505.666666666667,231.166666666667,57.5833333333333,"8/1",584.82,1.92086103197214
"8053",1982,3,3045,4.39016833448059,300.666666666667,430,269.083333333333,87.5833333333333,"8/21",355.78,1.43015521064302
"8054",1983,0,5735,0,254.166666666667,541.333333333333,203.666666666667,52.3333333333333,"7/26",132.75,2.12983606557377
"8055",1991,3,3618,4.75241121029048,271.416666666667,479.916666666667,248.666666666667,67.6666666666667,"7/21",537.2,1.76819158735032
"8056",1985,0,5126,0.0299298027623261,174.916666666667,692.25,133.333333333333,45.9166666666667,"8/21",143.39,3.95759885659838
"8057",1993,3,3735,4.41702201234143,256.25,513.083333333333,230.666666666667,175.333333333333,"8/16",446.46,2.00227642276423
"8058",1986,0,5942,0.000205998659908384,359.333333333333,324.75,315.666666666667,72,"7/26",263.72,0.903756957328386
"8059",1993,6,2510,4.07073076283822,115.833333333333,786.583333333333,97.0833333333333,69,"8/1",395.57,6.79064748201439
"8060",1987,3,3171,4.58290353573289,299,459.166666666667,241.833333333333,93.1666666666667,"8/6",590.6,1.53567447045708
"8061",1990,3,3465,4.66674114208681,257.333333333333,538.333333333333,203.75,399.25,"8/6",481.42,2.0919689119171
"8062",2014,4,4093,3.35636512553579,338.083333333333,391.666666666667,270.25,96,"8/1",429.43,1.15849149617944
"8063",1990,3,3984,3.95648621384409,265.416666666667,562.583333333333,171.916666666667,77.25,"7/21",552.95,2.11962323390895
"8064",1992,3,3363,3.37402034551089,223.666666666667,576.75,199.25,78.6666666666667,"8/21",397.7,2.57861400894188
"8065",1992,6,2744,0.0683811020300276,137.416666666667,801.833333333333,61,67.3333333333333,"7/16",276.21,5.83505154639175
"8066",1994,3,3519,4.10308216697406,235.083333333333,583.166666666667,181.916666666667,89,"7/26",678.43,2.48068060971287
"8067",2015,6,2237,1.58000139102023,196.916666666667,635.75,166.583333333333,58.3333333333333,"8/21",314.2,3.22852306390182
"8068",2001,4,4789,1.14545822428219,311.416666666667,465.083333333333,223.583333333333,54.4166666666667,"7/26",378.62,1.49344393898849
"8069",2007,3,3642,4.37442743901322,240.833333333333,594.416666666667,164.25,137.5,"8/11",468.5,2.4681660899654
"8070",2011,0,5099,0.566597605584293,159.416666666667,698.916666666667,141.166666666667,30.5833333333333,"8/16",237.94,4.38421327757449
"8071",1984,4,4027,3.2874453883516,280,450.833333333333,269.666666666667,79.0833333333333,"8/6",392.24,1.61011904761905
"8072",1993,6,2378,3.28060513726328,175.833333333333,683.5,140.25,71.3333333333333,"8/1",395.57,3.88720379146919
"8073",2009,4,4312,3.7163171557834,304.416666666667,426.416666666667,268.916666666667,42.6666666666667,"7/21",578.73,1.40076649329318
"8074",2012,3,3057,4.47080341633914,222.666666666667,558.333333333333,219.25,155.083333333333,"7/26",584.04,2.50748502994012
"8075",1982,4,4255,4.46954135716194,327.5,423.583333333333,248.666666666667,83.0833333333333,"8/1",398.25,1.29338422391858
"8076",2015,3,3177,4.4810679803653,244.833333333333,551.75,203.5,88.8333333333333,"8/6",612.14,2.25357385976855
"8077",1990,3,3633,3.86413593419628,242.5,440.083333333333,317.333333333333,222.416666666667,"7/21",552.95,1.81477663230241
"8078",2000,4,4546,3.98841523611959,303.75,340.666666666667,355.75,56,"7/21",422.55,1.12153635116598
"8079",2006,6,2330,0.193534321096822,213.583333333333,642,144.666666666667,50.3333333333333,"7/26",323.76,3.00585251658213
"8080",1984,4,4792,2.87026780736756,282.25,475.75,241.833333333333,78.0833333333333,"8/1",404.28,1.68556244464128
"8081",2003,3,3774,3.59350761450524,268.083333333333,533.916666666667,198,62.3333333333333,"7/16",589.06,1.99160708734846
"8082",2008,4,4243,2.14479757146712,319.666666666667,386.5,294,85.1666666666667,"7/16",470.52,1.20907194994786
"8083",2010,0,5147,3.19331076728105,182.166666666667,663.75,154.166666666667,40.1666666666667,"7/21",424.1,3.64364135407136
"8084",2002,0,5495,0.127416983453925,175.416666666667,683.5,141.333333333333,38.1666666666667,"7/26",209.45,3.89643705463183
"8085",1985,6,2339,1.64896095246054,166.75,658.5,174.75,59.8333333333333,"8/1",276.54,3.94902548725637
"8086",2016,0,5237,2.77413934284255,221,589.75,189.25,55,"7/21",314.97,2.66855203619909
"8087",1997,0,5309,0.173123183879874,172.25,655.916666666667,172.083333333333,43.25,"8/16",215.41,3.80793420416062
"8088",2019,4,4774,1.60763367602304,331.75,367.75,301,88.5833333333333,"7/26",454.93,1.1085154483798
"8089",2005,6,2462,2.2607094147296,193,638.25,168.75,49.25,"7/26",308.36,3.30699481865285
"8090",2016,3,3246,4.37635800291807,272.083333333333,482.666666666667,245.5,102.416666666667,"8/16",596.67,1.7739663093415
"8091",2007,6,2789,0.173508940830307,122.666666666667,779,98.5,69,"8/21",239.76,6.35054347826087
"8092",2010,3,3444,4.66334692718919,240.083333333333,511.666666666667,248.083333333333,134.583333333333,"7/16",705.51,2.13120444290177
"8093",1990,0,5078,0.00388395129211665,215.333333333333,613.25,171.583333333333,44.5,"8/1",178.16,2.84791021671827
"8094",1987,0,5687,0,247.25,593.25,159.416666666667,66.3333333333333,"8/11",192.47,2.39939332659252
"8095",1983,0,5609,0,198.5,639.833333333333,161.833333333333,49.0833333333333,"8/11",127.11,3.22334172963896
"8096",2009,0,5393,0.0564633206485116,131.583333333333,745.25,123.333333333333,40.8333333333333,"7/21",330.79,5.66371120962635
"8097",2002,3,3018,3.84552475332959,286.833333333333,428.25,285.25,501.083333333333,"8/16",462.59,1.49302730970366
"8098",1982,4,4855,2.11312269548384,301.25,353.666666666667,345.25,69.25,"7/16",400.08,1.17399723374827
"8099",2018,0,5777,0,160.25,717.5,122.083333333333,40.25,"7/21",212.8,4.47737909516381
"8100",2014,3,3108,3.1999029549916,307.833333333333,451.666666666667,240.416666666667,77.5833333333333,"8/21",339.75,1.46724417975095
"8101",2000,0,5267,0.00703459205514715,174.5,679.083333333333,146.416666666667,35.75,"7/26",256.08,3.89159503342884
"8102",1981,4,4801,0.467783434587458,288.75,428.916666666667,282.333333333333,82.9166666666667,"8/21",229.66,1.48542568542569
"8103",1999,6,2189,0.942192595280571,102.666666666667,821.666666666667,74.9166666666667,49.25,"7/16",392.94,8.00324675324675
"8104",2006,0,5066,0,274.5,513.583333333333,211.833333333333,68,"8/21",112.93,1.87097753491196
"8105",2011,6,2390,2.09552904134289,119.583333333333,810.083333333333,69.5833333333333,47.25,"8/1",320.03,6.77421602787456
"8106",2017,4,4681,4.14135102899576,227.416666666667,575.333333333333,197.416666666667,51.1666666666667,"8/11",440.06,2.52986441920117
"8107",2003,0,5222,0.775745106739136,179,698,123.5,33.0833333333333,"7/26",290.47,3.89944134078212
"8108",1991,6,2546,0.847094650126698,127,808,65,45.8333333333333,"8/21",237.47,6.36220472440945
"8109",2019,3,3465,4.56847549646053,257.333333333333,538.333333333333,203.75,399.25,"8/11",670.45,2.0919689119171
"8110",2007,6,2495,0.220648066864497,186.166666666667,664,149.833333333333,46.25,"8/6",273.52,3.56669650850492
"8111",1991,3,3267,4.63602716757554,250,509.416666666667,240.083333333333,145.666666666667,"7/26",454.54,2.03766666666667
"8112",1985,6,2978,0.787210428268349,155.75,744.833333333333,99.4166666666667,59.25,"8/16",215.35,4.78223649010166
"8113",1997,3,3144,3.90757672800783,214.583333333333,627.666666666667,157.333333333333,131.333333333333,"7/26",664.75,2.92504854368932
"8114",1996,0,5963,0,353.083333333333,297.166666666667,349.916666666667,71.0833333333333,"8/16",92.39,0.841633231059712
"8115",1994,6,2792,2.75686520260293,142.25,723,135.25,41.4166666666667,"8/11",306.71,5.08260105448155
"8116",1996,6,2876,0.0426086473809639,128.416666666667,775.166666666667,96.9166666666667,44.8333333333333,"8/11",185.75,6.03634003893576
"8117",2018,6,2387,2.085813004632,152.916666666667,745.25,101.833333333333,63.8333333333333,"8/16",327.83,4.87356948228883
"8118",1994,6,2282,0.814005043276574,208.5,598.833333333333,192.583333333333,99.9166666666667,"8/16",256.6,2.87210231814548
"8119",2010,6,2666,0.410759496975926,211.5,623.416666666667,165,46.8333333333333,"8/1",386.81,2.94759653270292
"8120",2005,3,3522,4.49672663662045,271.5,486,242.75,126.5,"8/11",575.42,1.79005524861878
"8121",1987,4,4579,3.8145066885524,275.5,483.666666666667,240.916666666667,51.3333333333333,"8/6",443.25,1.75559588626739
"8122",1988,6,2840,3.29448852327616,113.5,786.25,100.333333333333,45.9166666666667,"8/1",438.59,6.9273127753304
"8123",2013,4,4720,4.19696808111017,317.833333333333,327.083333333333,355,64.8333333333333,"7/26",678.85,1.02910330361825
"8124",1990,0,5141,0,123,796.75,80.3333333333333,28.6666666666667,"7/26",208.53,6.47764227642276
"8125",1996,4,4309,4.47616262641582,323.25,298.333333333333,378.416666666667,77.0833333333333,"7/26",623.72,0.922918277906677
"8126",2004,0,5009,0,257.75,536.166666666667,206.083333333333,69.5,"8/21",141.01,2.08018105399289
"8127",1998,0,5744,0.112458939949875,198.166666666667,661.416666666667,139.916666666667,34.25,"8/11",238.41,3.3376787216148
"8128",2003,4,4402,3.38093245705649,288.083333333333,378.25,333.583333333333,67.4166666666667,"7/21",475.31,1.31298814000579
"8129",1991,3,3108,4.18612833860313,307.833333333333,451.666666666667,240.416666666667,77.5833333333333,"8/16",339.15,1.46724417975095
"8130",2019,4,4174,4.37783899427652,293.25,479.416666666667,227.833333333333,54.25,"8/11",509.11,1.63483944302359
"8131",2005,4,4306,4.15232311660221,317.833333333333,408.75,272.916666666667,87.3333333333333,"8/16",435.41,1.2860513896172
"8132",1984,6,2153,0,169.75,653.833333333333,176.916666666667,38.3333333333333,"7/16",144.86,3.85174275895925
"8133",2004,0,5162,0,184.5,627.666666666667,188,38,"7/26",194.13,3.40198735320687
"8134",2005,4,4696,4.31708126280795,263.666666666667,517.416666666667,218.916666666667,63.4166666666667,"8/16",435.41,1.96238938053097
"8135",1988,0,5585,3.31291952093531,184.75,650.833333333333,164.416666666667,40.3333333333333,"7/26",366.29,3.52277852954443
"8136",2006,0,5486,0,195.833333333333,671.666666666667,132.333333333333,48,"7/21",233.41,3.42978723404255
"8137",1986,0,5771,0,240.916666666667,584.166666666667,174.416666666667,73.9166666666667,"7/26",263.72,2.4247665167762
"8138",2003,6,2318,0.189051444157788,220.5,611.333333333333,168,48.8333333333333,"8/11",264.46,2.77248677248677
"8139",2017,6,2774,0.198069604738155,137.25,774,89.4166666666667,95.0833333333333,"8/11",240.15,5.63934426229508
"8140",2016,4,4963,3.67024943030183,167.75,673.083333333333,159.583333333333,40.1666666666667,"8/1",503.65,4.01241927471436
"8141",2010,0,5657,2.76341951289475,224.416666666667,588.833333333333,187,43.5833333333333,"7/16",394.8,2.62383958410694
"8142",2005,6,2435,1.39305015054058,111.75,788.75,99.3333333333333,47.6666666666667,"7/21",311.45,7.05816554809843
"8143",2013,6,2225,0.687187260337866,172,644.75,183.166666666667,49.9166666666667,"8/11",271.39,3.74854651162791
"8144",2020,3,3183,4.50539929744512,268.416666666667,490.083333333333,241.5,96.6666666666667,"8/16",645.17,1.82583048742626
"8145",1992,3,3240,4.92893953197601,242,495.083333333333,263.166666666667,70.3333333333333,"7/21",663.18,2.04579889807163
"8146",1990,3,3285,4.32841876280137,218.333333333333,530.583333333333,251.416666666667,93.6666666666667,"8/6",481.42,2.43015267175573
"8147",1994,0,5597,0,149.666666666667,759.666666666667,90.9166666666667,28.6666666666667,"8/16",133.73,5.07572383073497
"8148",1983,0,5324,0,170.333333333333,669.416666666667,160.833333333333,36.0833333333333,"8/16",116.72,3.93003913894325
"8149",2000,4,4594,3.62544964049294,246.333333333333,577.25,176.25,47.4166666666667,"8/16",360.88,2.34336941813261
"8150",1989,3,3558,4.34620675468633,264.416666666667,474.166666666667,261.416666666667,104.75,"8/1",508.85,1.79325559407501
"8151",2003,4,4417,2.07346258711111,250.833333333333,545.083333333333,204.5,44.9166666666667,"8/16",377.1,2.17308970099668
"8152",1999,6,2561,0.946552145999456,197.25,634.916666666667,167.833333333333,48.8333333333333,"7/16",392.94,3.21884241656105
"8153",1999,0,5156,0.6567283656458,176.5,667.833333333333,155.666666666667,27.5833333333333,"8/1",254.72,3.7837582625118
"8154",2001,0,5024,0,247.166666666667,573,179.833333333333,66.3333333333333,"8/21",179.07,2.31827376938638
"8155",2020,3,3186,4.67298703377956,263.666666666667,485.083333333333,251.166666666667,123.333333333333,"8/11",705.09,1.8397597977244
"8156",1993,4,4369,0,304.083333333333,434.5,261.666666666667,54.5833333333333,"7/16",319.23,1.42888462592491
"8157",2009,0,5765,1.18339361498281,203.25,628.25,168.416666666667,40.1666666666667,"7/16",311.35,3.0910209102091
"8158",2004,0,5459,0,146.833333333333,752.166666666667,100.083333333333,28.5,"8/1",173.25,5.12258796821793
"8159",1989,0,5834,0.172246848774048,173.166666666667,693.5,133.333333333333,35.0833333333333,"7/26",300.5,4.00481231953802
"8160",1982,3,3681,3.81121132288762,245.083333333333,463.25,291.666666666667,116.833333333333,"7/26",445.28,1.89017341040462
"8161",1987,3,3435,4.13049936824863,275.833333333333,459.25,265.416666666667,147.75,"7/26",605.72,1.66495468277946
"8162",1997,4,4342,2.94839010638499,281.25,467,251.583333333333,64.75,"8/6",438.54,1.66044444444444
"8163",1989,0,5150,0.168700304164309,136.583333333333,689.416666666667,173.916666666667,30.6666666666667,"8/6",305.72,5.04758999389872
"8164",2012,0,5195,1.46850138582462,149.083333333333,707,144.166666666667,29.5,"7/16",348.11,4.74231414197876
"8165",2010,4,4591,3.79038099433042,281.583333333333,474.166666666667,244.25,67.5833333333333,"7/21",624.16,1.68393015685114
"8166",2005,0,5462,1.16425903644277,243.416666666667,563.583333333333,193.166666666667,63.3333333333333,"7/21",257.12,2.31530297843204
"8167",2007,0,5033,0.00202832192603791,183.083333333333,671.5,146,35.8333333333333,"8/6",217.75,3.66772872098316
"8168",2007,4,4252,2.15190055624386,296.083333333333,489.833333333333,213.666666666667,57.6666666666667,"8/21",317.18,1.65437658316915
"8169",1997,0,5171,0.0447505494062758,175.416666666667,670.166666666667,154.166666666667,31,"7/21",185.27,3.82042755344418
"8170",2020,0,5504,1.32617358791971,257.5,558.5,184.083333333333,53.6666666666667,"8/11",327.53,2.16893203883495
"8171",1990,0,5015,0,233.75,600.166666666667,166.083333333333,53.1666666666667,"7/26",208.53,2.56755793226381
"8172",2012,0,5420,0,156.833333333333,659.083333333333,183.583333333333,45.8333333333333,"8/21",191.43,4.20244420828905
"8173",2016,4,4468,2.7692085198197,303.833333333333,399.5,296.166666666667,65.25,"7/26",546.56,1.31486560614372
"8174",2009,4,4381,4.11536510764846,324.25,301.333333333333,374.416666666667,59,"8/6",502.03,0.929324081213056
"8175",2014,4,4609,1.22959633816775,326.25,366.25,307.583333333333,83.1666666666667,"7/21",417.58,1.12260536398467
"8176",1985,6,2711,1.44622558233672,101.666666666667,842.333333333333,56.1666666666667,42.5833333333333,"7/21",303.65,8.28524590163934
"8177",1985,4,4666,4.2379508101301,247.583333333333,557.166666666667,195.25,57.1666666666667,"7/21",599.53,2.25042073375968
"8178",2014,4,4309,2.62033917259367,323.25,298.333333333333,378.416666666667,77.0833333333333,"8/16",341.26,0.922918277906677
"8179",1985,6,2438,1.6588544183805,140.833333333333,624.666666666667,234.5,44.25,"7/26",302.42,4.43550295857988
"8180",2015,4,4780,4.72192330014607,292,407.166666666667,300.75,55.3333333333333,"8/6",687.02,1.39440639269406
"8181",1982,3,3771,4.20517744947158,317.583333333333,400.333333333333,282.833333333333,79.0833333333333,"8/1",420.18,1.26056153240619
"8182",2003,4,4714,3.38093245705649,276.416666666667,446.666666666667,276.916666666667,52.5,"7/21",475.31,1.61591799819114
"8183",1999,4,4654,2.9827609556798,283.416666666667,510.166666666667,206.583333333333,56,"7/26",587.37,1.80005880623346
"8184",2002,6,2816,1.52014630428342,159.916666666667,739.833333333333,100.333333333333,58.0833333333333,"8/11",298.26,4.62636789994789
"8185",2012,3,3348,4.28046476965032,242.25,485.916666666667,271.833333333333,137.583333333333,"8/11",466.63,2.00584795321637
"8186",1987,3,3576,4.06733160866374,240.333333333333,586.416666666667,173.25,64.8333333333333,"8/21",398.5,2.44001386962552
"8187",2014,3,3915,4.3616561111674,273.5,419.75,307.25,196.416666666667,"8/1",475.66,1.53473491773309
"8188",1990,4,4084,3.69601928486038,285,445.833333333333,268.916666666667,71.5833333333333,"8/1",377.26,1.56432748538012
"8189",2006,3,3069,4.22355196475787,243.333333333333,553.833333333333,202.583333333333,104.833333333333,"7/21",658.16,2.27602739726027
"8190",1995,3,3726,4.25793535748446,287,487.75,225.416666666667,115.25,"7/16",558.98,1.69947735191638
"8191",2007,0,5540,2.85208954066217,167,700,133.75,32.25,"7/21",329.4,4.19161676646707
"8192",1996,6,2201,0,187.666666666667,642.333333333333,170,48.8333333333333,"8/11",142.22,3.42273534635879
